 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
   34303,   13381,0.93750000,    0.1315,   0.44200,   0.18700,   0.20265,   0.01200,    8.5277
   34303,   13382,0.92187500,    0.1691,   0.44874,   0.00000,   0.24500,   0.01300,    7.8752
   34303,   13383,0.90625000,    0.3529,   0.36300,   0.00000,   0.18800,   0.00500,    8.1084
   34303,   13384,0.96875000,    0.1458,   0.41009,   0.00000,   0.24709,   0.01575,    7.9008
   34303,   13385,0.95312500,    0.3048,   0.43630,   0.00000,   0.20793,   0.01100,    8.1038
   34316,   13386,0.96875000,    0.0794,   0.37800,   0.16300,   0.12900,   0.00600,    7.8699
   34316,   13387,0.98437500,    0.1426,   0.40393,   0.00000,   0.24759,   0.01200,    7.5720
   34316,   13388,1.00000000,    0.0336,   0.23300,   0.00000,   0.14500,   0.00500,    7.7389
   34316,   13389,0.95312500,    0.1956,   0.24556,   0.00000,   0.12411,   0.00800,    7.8127
   34316,   13390,0.96875000,    0.1075,   0.20394,   0.00000,   0.13900,   0.00400,    8.3901
   34326,   13391,0.92187500,    0.1761,   0.18817,   0.18935,   0.13408,   0.00500,    7.5011
   34326,   13392,0.92187500,    0.2426,   0.25700,   0.00000,   0.12700,   0.00600,    7.4545
   34326,   13393,0.95312500,    0.1291,   0.22300,   0.00000,   0.14900,   0.00600,    8.0118
   34326,   13394,0.98437500,    0.0885,   0.19200,   0.00000,   0.14200,   0.00500,    7.3471
   34326,   13395,0.96875000,    0.0725,   0.21299,   0.00000,   0.15199,   0.00901,    7.0367
   34332,   13396,0.92187500,    0.1997,   0.25200,   0.15102,   0.15003,   0.00800,    8.5590
   34332,   13397,0.96875000,    0.1095,   0.27681,   0.00000,   0.15800,   0.00819,    8.2932
   34332,   13398,0.93750000,    0.1357,   0.48018,   0.00000,   0.19208,   0.00700,    8.3956
   34332,   13399,0.95312500,    0.1166,   0.19900,   0.00000,   0.10700,   0.00400,    8.0212
   34332,   13400,0.96875000,    0.1130,   0.29565,   0.00000,   0.14700,   0.00400,    8.2915
   34342,   13401,0.93750000,    0.1183,   0.55050,   0.21177,   0.25103,   0.01100,    8.0693
   34342,   13402,0.96875000,    0.1196,   0.41729,   0.00000,   0.20472,   0.01000,    8.4121
   34342,   13403,0.95312500,    0.1278,   0.36392,   0.00000,   0.17593,   0.00600,    9.1124
   34342,   13404,0.95312500,    0.1083,   0.56755,   0.00000,   0.16300,   0.00400,    8.0508
   34342,   13405,0.84375000,    0.3579,   0.49001,   0.00000,   0.23017,   0.01200,    7.6053
   34356,   13406,0.95312500,    0.1021,   0.44202,   0.21400,   0.19763,   0.00500,    8.2043
   34356,   13407,0.92187500,    0.1397,   0.38017,   0.00100,   0.18726,   0.00599,    8.4671
   34356,   13408,0.96875000,    0.1697,   0.39300,   0.00000,   0.15300,   0.00600,    8.4468
   34356,   13409,0.93750000,    0.2037,   0.34114,   0.00000,   0.15500,   0.00500,    7.8007
   34356,   13410,0.96875000,    0.0856,   0.42001,   0.00000,   0.18598,   0.00700,    8.2909
   34368,   13411,0.90625000,    0.2144,   0.29008,   0.19458,   0.12655,   0.00600,    8.1568
   34368,   13412,0.98437500,    0.0483,   0.31660,   0.00000,   0.11700,   0.00500,    7.6471
   34368,   13413,0.98437500,    0.0913,   0.36932,   0.00000,   0.15500,   0.00521,    8.3391
   34368,   13414,0.95312500,    0.1090,   0.26700,   0.00000,   0.15211,   0.00500,    7.3595
   34368,   13415,0.93750000,    0.1717,   0.45859,   0.00000,   0.11700,   0.00400,    7.4043
   34380,   13416,0.93750000,    0.1877,   0.42786,   0.20100,   0.22704,   0.01000,    7.9830
   34380,   13417,0.95312500,    0.1623,   0.50145,   0.00000,   0.20113,   0.00600,    7.5525
   34380,   13418,0.90625000,    0.2838,   0.33425,   0.00000,   0.21306,   0.01152,    7.3776
   34380,   13419,0.96875000,    0.0759,   0.23988,   0.00000,   0.16128,   0.00551,    8.8452
   34380,   13420,0.92187500,    0.2018,   0.49355,   0.00000,   0.16385,   0.00652,    8.1140
   34393,   13421,0.93750000,    0.1264,   0.42190,   0.20386,   0.20449,   0.00713,    7.9487
   34393,   13422,0.89062500,    0.2714,   0.50855,   0.00000,   0.16206,   0.00701,    8.2229
   34393,   13423,0.96875000,    0.1116,   7.73783,   0.00000,   0.16117,   0.00500,    7.9457
   34393,   13424,0.95312500,    0.1971,   0.40215,   0.00000,   0.22300,   0.01000,    7.9540
   34393,   13425,0.96875000,    0.1285,   0.49762,   0.00000,   0.19485,   0.00600,    8.4277
   34406,   13426,0.92187500,    0.2417,   0.41661,   0.13000,   0.20100,   0.01300,    7.5608
   34406,   13427,0.95312500,    0.1162,   0.39900,   0.00000,   0.20500,   0.00500,    8.1892
   34406,   13428,0.92187500,    0.1991,   0.44460,   0.00000,   0.24661,   0.01700,    7.7095
   34406,   13429,0.93750000,    0.1374,   0.39668,   0.00000,   0.17500,   0.01200,    8.1972
   34406,   13430,0.95312500,    0.1228,   0.42712,   0.00000,   0.16000,   0.00600,    7.8340
   34420,   13431,0.98437500,    0.0937,   0.44500,   0.18300,   0.22222,   0.01200,    8.3446
   34420,   13432,0.95312500,    0.1239,   0.49322,   0.00000,   0.25455,   0.01100,    8.1836
   34420,   13433,0.95312500,    0.1342,   0.39683,   0.00000,   0.18900,   0.00600,    7.8751
   34420,   13434,0.98437500,    0.1237,   0.24259,   0.00000,   0.12773,   0.00400,    7.8471
   34420,   13435,0.95312500,    0.1572,   0.48200,   0.00000,   0.13700,   0.00500,    8.6571
   34433,   13436,0.98437500,    0.1011,   0.49377,   0.20820,   0.20900,   0.01200,    8.3479
   34433,   13437,0.92187500,    0.2491,   0.51063,   0.00000,   0.20279,   0.00900,    8.3160
   34433,   13438,0.90625000,    0.2513,   0.32083,   0.00000,   0.12900,   0.00500,    7.8475
   34433,   13439,0.95312500,    0.1132,   0.28000,   0.00000,   0.15311,   0.00500,    8.0177
   34433,   13440,0.93750000,    0.1515,   0.45112,   0.00000,   0.14899,   0.00600,    7.6455
   34445,   13441,0.95312500,    0.1269,   0.44100,   0.13175,   0.23800,   0.01200,    8.2624
   34445,   13442,0.90625000,    0.1686,   0.46926,   0.00000,   0.21090,   0.00800,    7.9354
   34445,   13443,0.96875000,    0.1051,   0.22967,   0.00000,   0.13300,   0.00600,    8.0068
   34445,   13444,0.96875000,    0.1016,   0.29704,   0.00000,   0.12758,   0.00557,    8.3711
   34445,   13445,0.96875000,    0.1344,   0.49610,   0.00000,   0.20100,   0.00500,    8.2313
   34458,   13446,0.96875000,    0.0872,   0.24001,   0.13241,   0.10400,   0.00400,    8.4549
   34458,   13447,0.96875000,    0.1287,   0.21600,   0.00000,   0.13699,   0.00600,    8.2086
   34458,   13448,0.96875000,    0.1831,   0.30254,   0.00000,   0.13658,   0.00502,    7.5084
   34458,   13449,0.92187500,    0.2711,   0.47291,   0.00000,   0.14299,   0.00900,    8.6948
   34458,   13450,1.00000000,    0.0531,   0.27901,   0.00000,   0.13800,   0.00600,    7.9360
   34470,   13451,0.95312500,    0.1096,   0.57914,   0.38700,   0.21000,   0.01300,    8.0201
   34470,   13452,1.00000000,    0.0395,   0.30171,   0.00000,   0.15601,   0.01100,    7.3879
   34470,   13453,0.96875000,    0.1427,   0.29200,   0.00000,   0.16800,   0.00600,    7.4743
   34470,   13454,0.98437500,    0.1038,   0.22577,   0.00000,   0.13900,   0.00500,    7.7059
   34470,   13455,0.93750000,    0.2473,   0.44755,   0.00000,   0.11800,   0.00500,    7.7729
   34483,   13456,0.98437500,    0.0879,   0.37608,   0.20200,   0.21100,   0.00400,    6.8437
   34483,   13457,0.95312500,    0.1598,   0.45400,   0.00000,   0.24300,   0.00600,    8.1988
   34483,   13458,0.98437500,    0.0966,   0.47400,   0.00000,   0.20463,   0.01200,    7.9152
   34483,   13459,0.93750000,    0.1753,   0.49000,   0.00000,   0.20779,   0.00500,    7.4625
   34483,   13460,0.98437500,    0.0693,   0.36100,   0.00000,   0.16400,   0.04700,    7.1416
   34498,   13461,0.96875000,    0.0885,   0.54003,   0.32239,   0.19102,   0.00487,    7.7862
   34498,   13462,0.95312500,    0.1710,   0.40870,   0.00000,   0.23355,   0.01151,    7.8354
   34498,   13463,0.98437500,    0.0577,   0.42186,   0.00000,   0.21018,   0.00600,    7.6527
   34498,   13464,0.96875000,    0.1050,   0.37400,   0.00000,   0.13000,   0.00600,    7.1071
   34498,   13465,0.98437500,    0.0676,   0.35501,   0.00000,   0.20900,   0.00709,    7.6639
   34511,   13466,1.00000000,    0.0422,   0.46802,   0.18911,   0.12900,   0.00700,    7.6378
   34511,   13467,0.93750000,    0.1939,   0.41752,   0.00000,   0.23700,   0.01201,    7.5535
   34511,   13468,0.93750000,    0.2254,   0.48200,   0.00000,   0.21046,   0.00700,    7.6192
   34511,   13469,0.98437500,    0.0704,   0.36494,   0.00000,   0.18826,   0.00500,    7.6672
   34511,   13470,0.95312500,    0.1971,   0.37132,   0.00000,   0.17808,   0.00600,    7.4518
   34524,   13471,0.98437500,    0.1103,   0.38700,   0.20026,   0.10900,   0.00500,    7.4072
   34524,   13472,0.96875000,    0.1491,   0.47135,   0.00000,   0.23300,   0.01200,    7.4293
   34524,   13473,0.96875000,    0.1487,   0.55680,   0.00000,   0.23900,   0.01100,    7.6314
   34524,   13474,0.93750000,    0.1032,   0.19600,   0.00000,   0.13509,   0.00500,    7.6562
   34524,   13475,0.90625000,    0.2247,   0.31100,   0.00000,   0.13100,   0.00600,    7.3423
   34537,   13476,0.95312500,    0.1449,   0.49302,   0.18100,   0.21900,   0.01200,    7.5965
   34537,   13477,0.98437500,    0.1390,   0.49268,   0.00000,   0.22219,   0.01300,    7.9648
   34537,   13478,0.98437500,    0.1020,   0.47500,   0.00000,   0.20599,   0.00500,    7.3890
   34537,   13479,0.93750000,    0.1521,   0.21300,   0.00000,   0.13561,   0.00500,    8.0945
   34537,   13480,0.95312500,    0.1752,   0.21700,   0.00000,   0.13500,   0.00400,    7.6702
   34550,   13481,0.93750000,    0.2234,   0.45325,   0.17700,   0.15703,   0.00699,    7.7855
   34550,   13482,0.96875000,    0.1276,   0.46038,   0.00000,   0.25801,   0.01101,    8.2000
   34550,   13483,0.96875000,    0.0947,   0.50563,   0.00000,   0.20100,   0.00500,    7.5495
   34550,   13484,0.93750000,    0.1278,   0.29725,   0.00000,   0.12037,   0.00400,    8.0365
   34550,   13485,0.95312500,    0.1756,   0.38858,   0.00000,   0.14900,   0.00700,    7.6576
   34563,   13486,0.93750000,    0.1976,   0.38812,   0.25180,   0.20777,   0.01101,    7.1182
   34563,   13487,0.98437500,    0.0899,   0.38582,   0.00000,   0.25539,   0.01301,    8.1286
   34563,   13488,0.98437500,    0.0546,   0.44112,   0.00000,   0.21200,   0.00500,    8.0955
   34563,   13489,0.92187500,    0.2082,   0.40020,   0.00000,   0.12300,   0.00600,    8.0458
   34563,   13490,0.98437500,    0.0731,   0.37900,   0.00000,   0.19800,   0.00500,    8.3677
   34576,   13491,0.92187500,    0.2300,   0.44377,   0.17600,   0.16300,   0.01700,    7.9284
   34576,   13492,0.96875000,    0.1756,   0.47099,   0.00000,   0.27313,   0.01200,    7.8806
   34576,   13493,0.93750000,    0.2599,   0.48275,   0.00000,   0.19699,   0.00400,    7.8152
   34576,   13494,0.96875000,    0.1228,   0.36300,   0.00000,   0.21400,   0.01000,    7.3272
   34576,   13495,0.98437500,    0.0748,   0.37700,   0.00000,   0.19206,   0.00600,    7.6280
   34589,   13496,0.96875000,    0.1041,   0.53006,   0.16200,   0.11485,   0.00500,    8.1041
   34589,   13497,0.95312500,    0.1645,   0.48204,   0.00000,   0.25401,   0.01299,    7.8874
   34589,   13498,0.96875000,    0.0908,   0.43200,   0.00000,   0.21925,   0.01200,    7.9346
   34589,   13499,0.98437500,    0.0507,   0.35643,   0.00000,   0.20558,   0.00499,    6.6666
   34589,   13500,0.98437500,    0.0700,   0.51164,   0.00000,   0.20600,   0.00600,    7.5632
   34602,   13501,0.96875000,    0.1276,   0.52068,   0.20200,   0.24800,   0.01200,    7.7481
   34602,   13502,0.96875000,    0.1371,   0.46700,   0.00000,   0.22800,   0.01200,    7.2460
   34602,   13503,0.95312500,    0.1212,   0.38766,   0.00000,   0.18500,   0.00600,    7.5294
   34602,   13504,0.98437500,    0.0875,   0.34839,   0.00000,   0.17100,   0.00600,    7.3673
   34602,   13505,0.98437500,    0.0564,   0.51494,   0.00000,   0.15681,   0.00500,    7.5596
   34616,   13506,0.93750000,    0.2035,   0.42277,   0.19000,   0.16900,   0.01300,    7.3961
   34616,   13507,0.85937500,    0.4075,   0.51467,   0.00000,   0.24500,   0.01200,    7.3307
   34616,   13508,1.00000000,    0.0553,   0.27200,   0.00000,   0.17000,   0.00500,    7.4185
   34616,   13509,0.90625000,    0.2713,   0.36852,   0.00000,   0.16500,   0.00500,    7.1861
   34616,   13510,0.96875000,    0.0992,   0.42800,   0.00000,   0.15600,   0.00500,    7.3808
   34628,   13511,0.98437500,    0.0583,   0.29000,   0.16800,   0.12161,   0.01000,    7.7006
   34628,   13512,0.92187500,    0.2862,   0.43600,   0.00000,   0.19700,   0.01200,    7.8371
   34628,   13513,0.89062500,    0.3578,   0.48578,   0.00000,   0.21910,   0.01300,    7.8159
   34628,   13514,0.92187500,    0.1420,   0.49867,   0.00000,   0.20170,   0.00688,    7.9185
   34628,   13515,0.96875000,    0.0998,   0.45348,   0.00100,   0.22874,   0.01608,    7.6613
   34642,   13516,0.95312500,    0.1135,   0.37193,   0.19095,   0.11766,   0.00400,    7.8344
   34642,   13517,0.98437500,    0.0819,   0.48394,   0.00000,   0.18740,   0.01752,    7.5920
   34642,   13518,0.96875000,    0.1265,   0.52029,   0.00000,   0.20730,   0.01000,    7.9215
   34642,   13519,0.93750000,    0.1927,   0.45915,   0.00000,   0.21485,   0.01205,    7.4614
   34642,   13520,0.98437500,    0.1204,   0.44072,   0.00000,   0.18666,   0.00599,    7.5856
   34655,   13521,0.95312500,    0.1785,   0.36364,   0.13923,   0.12151,   0.01104,    7.8515
   34655,   13522,0.93750000,    0.1396,   0.45088,   0.00000,   0.22142,   0.01153,    8.1475
   34655,   13523,0.93750000,    0.1502,   0.46825,   0.00000,   0.20332,   0.01200,    7.4846
   34655,   13524,0.93750000,    0.1933,   0.42368,   0.00000,   0.20749,   0.00603,    8.0860
   34655,   13525,0.96875000,    0.1377,   0.35212,   0.00000,   0.16807,   0.00700,    8.1646
   34668,   13526,1.00000000,    0.0273,   0.28127,   0.15672,   0.10560,   0.00402,    7.1544
   34668,   13527,0.96875000,    0.1532,   0.44445,   0.00000,   0.15873,   0.00400,    7.4770
   34668,   13528,0.98437500,    0.0870,   0.47130,   0.00000,   0.21887,   0.00851,    7.8709
   34668,   13529,1.00000000,    0.0717,   0.35573,   0.00000,   0.14780,   0.00600,    7.7710
   34668,   13530,0.92187500,    0.1241,   0.32500,   0.00000,   0.17800,   0.00600,    7.4755
   34680,   13531,0.96875000,    0.1049,   0.43802,   0.18300,   0.11500,   0.00400,    7.6290
   34680,   13532,0.90625000,    0.2659,   0.26800,   0.00000,   0.16000,   0.00500,    8.1558
   34680,   13533,0.98437500,    0.0926,   0.30485,   0.00000,   0.14505,   0.00600,    7.3379
   34680,   13534,0.98437500,    0.0944,   0.39500,   0.00000,   0.16700,   0.00500,    7.4217
   34680,   13535,0.93750000,    0.2164,   0.35407,   0.00000,   0.13497,   0.00500,    7.6055
   34692,   13536,0.95312500,    0.1561,   0.52320,   0.21600,   0.20400,   0.00700,    7.3181
   34692,   13537,0.96875000,    0.1112,   0.40202,   0.00000,   0.19204,   0.00400,    7.9269
   34692,   13538,0.92187500,    0.2561,   0.35181,   0.00000,   0.19101,   0.00562,    7.9079
   34692,   13539,0.95312500,    0.1264,   0.46342,   0.00000,   0.18000,   0.00500,    7.6697
   34692,   13540,0.96875000,    0.1388,   0.22200,   0.00000,   0.13000,   0.00700,    7.4351
   34705,   13541,0.98437500,    0.0920,   0.24600,   0.16700,   0.15611,   0.00500,    7.5932
   34705,   13542,0.92187500,    0.1934,   0.45904,   0.00000,   0.16131,   0.00500,    7.7075
   34705,   13543,0.93750000,    0.1896,   0.48467,   0.00000,   0.25000,   0.01200,    7.5694
   34705,   13544,0.96875000,    0.0639,   0.46700,   0.00000,   0.20000,   0.00500,    7.4305
   34705,   13545,0.95312500,    0.1668,   0.31100,   0.00000,   0.10606,   0.00400,    8.2374
   34718,   13546,0.98437500,    0.0890,   0.21800,   0.19701,   0.13999,   0.00500,    8.0588
   34718,   13547,0.93750000,    0.1766,   0.32300,   0.00000,   0.13564,   0.00600,    7.8241
   34718,   13548,0.93750000,    0.2657,   0.34300,   0.00000,   0.12300,   0.00500,    8.1155
   34718,   13549,0.92187500,    0.2044,   0.29900,   0.00000,   0.15930,   0.00500,    7.7317
   34718,   13550,0.92187500,    0.1621,   0.37663,   0.00000,   0.16100,   0.00600,    7.8001
   34729,   13551,0.93750000,    0.1738,   0.31604,   0.18102,   0.11710,   0.00701,    8.5861
   34729,   13552,0.98437500,    0.1056,   0.28300,   0.00000,   0.13200,   0.00600,    8.0146
   34729,   13553,0.90625000,    0.1964,   0.25200,   0.00000,   0.14600,   0.00600,    7.6091
   34729,   13554,1.00000000,    0.0570,   0.35802,   0.00000,   0.13200,   0.00600,    7.2936
   34729,   13555,0.96875000,    0.1269,   0.29400,   0.00000,   0.16004,   0.00500,    7.6998
   34741,   13556,0.98437500,    0.0530,   0.38511,   0.17800,   0.18300,   0.01800,    7.9864
   34741,   13557,0.95312500,    0.1366,   0.46200,   0.00000,   0.23100,   0.01100,    7.7895
   34741,   13558,0.90625000,    0.2334,   0.37621,   0.00000,   0.17500,   0.00500,    8.0056
   34741,   13559,0.96875000,    0.1274,   0.45111,   0.00000,   0.13000,   0.00500,    8.1135
   34741,   13560,0.92187500,    0.2542,   0.38700,   0.00000,   0.18104,   0.00500,    8.0512
   34754,   13561,0.93750000,    0.1376,   0.39354,   0.19800,   0.18200,   0.01200,    7.3655
   34754,   13562,0.95312500,    0.1214,   0.44757,   0.00000,   0.24500,   0.01200,    7.6968
   34754,   13563,0.96875000,    0.0883,   0.36300,   0.00000,   0.13700,   0.00500,    7.6692
   34754,   13564,0.96875000,    0.0979,   0.42681,   0.00000,   0.19799,   0.01100,    8.4175
   34754,   13565,0.98437500,    0.0805,   0.32300,   0.00000,   0.16100,   0.00700,    7.5780
   34767,   13566,0.95312500,    0.1219,   0.41807,   0.18200,   0.21255,   0.01200,    8.0176
   34767,   13567,0.92187500,    0.1862,   0.42756,   0.00000,   0.19100,   0.00500,    7.9917
   34767,   13568,0.98437500,    0.0697,   0.52754,   0.00000,   0.24500,   0.01000,    7.6563
   34767,   13569,0.98437500,    0.0854,   0.32200,   0.00000,   0.15711,   0.00700,    8.1771
   34767,   13570,1.00000000,    0.0539,   0.30600,   0.00000,   0.15600,   0.00500,    8.1577
   34780,   13571,0.96875000,    0.0986,   0.54423,   0.17400,   0.17279,   0.01202,    7.8901
   34780,   13572,0.95312500,    0.1316,   0.40483,   0.00000,   0.20800,   0.00600,    7.0652
   34780,   13573,0.93750000,    0.1836,   0.33900,   0.00000,   0.15600,   0.00500,    7.2200
   34780,   13574,0.93750000,    0.1651,   0.30321,   0.00000,   0.16181,   0.00500,    7.6771
   34780,   13575,0.96875000,    0.1099,   0.36335,   0.00000,   0.17325,   0.00500,    7.8802
   34793,   13576,0.93750000,    0.1295,   0.26846,   0.13493,   0.13545,   0.00852,    8.0343
   34793,   13577,0.95312500,    0.1574,   0.32774,   0.00000,   0.13887,   0.00500,    7.9844
   34793,   13578,0.95312500,    0.2008,   0.31544,   0.00000,   0.14627,   0.00605,    7.5661
   34793,   13579,0.95312500,    0.1966,   0.44154,   0.00000,   0.14418,   0.00500,    8.1389
   34793,   13580,0.98437500,    0.0984,   0.27095,   0.00000,   0.15239,   0.00500,    7.5072
   34805,   13581,1.00000000,    0.0550,   0.26298,   0.19912,   0.14962,   0.00706,    8.0069
   34805,   13582,0.95312500,    0.1323,   0.46528,   0.00000,   0.12209,   0.00453,    7.5065
   34805,   13583,0.93750000,    0.1909,   0.48391,   0.00000,   0.21753,   0.01152,    7.6735
   34805,   13584,0.95312500,    0.1553,   0.52605,   0.00000,   0.20846,   0.00654,    7.8271
   34805,   13585,0.95312500,    0.1863,   0.38151,   0.00000,   0.11840,   0.00700,    8.2862
   34818,   13586,0.98437500,    0.0483,   0.24268,   0.17590,   0.12170,   0.00400,    7.7796
   34818,   13587,0.98437500,    0.0926,   0.44337,   0.00000,   0.13738,   0.00500,    7.4576
   34818,   13588,0.95312500,    0.1272,   0.42100,   0.00000,   0.26137,   0.01200,    7.9459
   34818,   13589,0.96875000,    0.0622,   0.47213,   0.00000,   0.20400,   0.00600,    7.5340
   34818,   13590,0.95312500,    0.2045,   0.37200,   0.00000,   0.18000,   0.00600,    7.6540
   34831,   13591,0.93750000,    0.1718,   0.40604,   0.18300,   0.13101,   0.01099,    8.0498
   34831,   13592,1.00000000,    0.0694,   0.43500,   0.00000,   0.25300,   0.01200,    7.5887
   34831,   13593,0.98437500,    0.0810,   0.40900,   0.00000,   0.20300,   0.00500,    7.7099
   34831,   13594,0.95312500,    0.1095,   0.44482,   0.00000,   0.25004,   0.01200,    7.4555
   34831,   13595,0.90625000,    0.2667,   0.34300,   0.00000,   0.18700,   0.00700,    7.6009
   34844,   13596,0.95312500,    0.1905,   0.51100,   0.14514,   0.10699,   0.00400,    7.8592
   34844,   13597,0.98437500,    0.0537,   0.49621,   0.00000,   0.24700,   0.01300,    7.7359
   34844,   13598,0.96875000,    0.0664,   0.47097,   0.00000,   0.23800,   0.01700,    7.3964
   34844,   13599,1.00000000,    0.0953,   0.29400,   0.00000,   0.17201,   0.00499,    7.4952
   34844,   13600,0.89062500,    0.2315,   0.55731,   0.00000,   0.15300,   0.00500,    7.9656
   34858,   13601,0.98437500,    0.0925,   0.33431,   0.19807,   0.19200,   0.00400,    6.9430
   34858,   13602,0.96875000,    0.1127,   0.48100,   0.00000,   0.24300,   0.01001,    7.7850
   34858,   13603,0.92187500,    0.2343,   0.40300,   0.00000,   0.21999,   0.00700,    7.5307
   34858,   13604,0.95312500,    0.1853,   0.36700,   0.00000,   0.16200,   0.00500,    7.6727
   34858,   13605,0.95312500,    0.1184,   0.40800,   0.00000,   0.14016,   0.00500,    7.7512
   34871,   13606,0.95312500,    0.1271,   0.25912,   0.18100,   0.15000,   0.00700,    7.0816
   34871,   13607,0.95312500,    0.2267,   0.39000,   0.00000,   0.14200,   0.00500,    7.5849
   34871,   13608,0.98437500,    0.0931,   0.32572,   0.00000,   0.11400,   0.00500,    7.5236
   34871,   13609,0.98437500,    0.1038,   0.22401,   0.00000,   0.14807,   0.00600,    7.7786
   34871,   13610,0.96875000,    0.1089,   0.27900,   0.00000,   0.15400,   0.00600,    7.7643
   34882,   13611,0.96875000,    0.1517,   0.35300,   0.16816,   0.11600,   0.00500,    7.8198
   34882,   13612,0.96875000,    0.0881,   0.23368,   0.00000,   0.32099,   0.00700,    7.2349
   34882,   13613,0.90625000,    0.1967,   0.32300,   0.00000,   0.13597,   0.00400,    7.5880
   34882,   13614,0.93750000,    0.1223,   0.52445,   0.00000,   0.12000,   0.00500,    7.7639
   34882,   13615,1.00000000,    0.0175,   0.49134,   0.00000,   0.22300,   0.01000,    8.0094
   34895,   13616,1.00000000,    0.0946,   0.53100,   0.24414,   0.19400,   0.00500,    7.0770
   34895,   13617,0.93750000,    0.2338,   0.45401,   0.00000,   0.23370,   0.01200,    7.4421
   34895,   13618,0.98437500,    0.0832,   0.66354,   0.00000,   0.21157,   0.00600,    7.8870
   34895,   13619,0.96875000,    0.0928,   0.38226,   0.00000,   0.11418,   0.00400,    7.7751
   34895,   13620,0.98437500,    0.0903,   0.41300,   0.00000,   0.20187,   0.00700,    7.6201
   34908,   13621,0.95312500,    0.1663,   0.44417,   0.19400,   0.12005,   0.00400,    8.1847
   34908,   13622,0.95312500,    0.1269,   0.53978,   0.00000,   0.25258,   0.01200,    7.6191
   34908,   13623,0.93750000,    0.1714,   0.54666,   0.00000,   0.21900,   0.00600,    7.8410
   34908,   13624,0.98437500,    0.0744,   0.42200,   0.00000,   0.21656,   0.00500,    7.7096
   34908,   13625,0.96875000,    0.1483,   0.39435,   0.00000,   0.20200,   0.00500,    7.8824
   34921,   13626,0.92187500,    0.1926,   0.40400,   0.14200,   0.11900,   0.00500,    7.0423
   34921,   13627,0.98437500,    0.0572,   0.39600,   0.00000,   0.26394,   0.01100,    7.3841
   34921,   13628,0.96875000,    0.1144,   0.50103,   0.00000,   0.21919,   0.01300,    7.4670
   34921,   13629,0.95312500,    0.1503,   0.32157,   0.00000,   0.19782,   0.00601,    8.0465
   34921,   13630,0.96875000,    0.1045,   0.36382,   0.00000,   0.15357,   0.00400,    7.8539
   34934,   13631,0.93750000,    0.1925,   0.50938,   0.17200,   0.11000,   0.00600,    7.6031
   34934,   13632,0.93750000,    0.1775,   0.25559,   0.00000,   0.16721,   0.00599,    8.1942
   34934,   13633,0.98437500,    0.1029,   0.20128,   0.00000,   0.12366,   0.00400,    7.6236
   34934,   13634,0.96875000,    0.1361,   0.45464,   0.00000,   0.13515,   0.00555,    7.5571
   34934,   13635,0.93750000,    0.1488,   0.41115,   0.00000,   0.25680,   0.01107,    8.0009
   34947,   13636,0.98437500,    0.1036,   0.36700,   0.19000,   0.13500,   0.00500,    7.8197
   34947,   13637,0.93750000,    0.1669,   0.33000,   0.00000,   0.15853,   0.00699,    8.4026
   34947,   13638,0.96875000,    0.1479,   0.31300,   0.00000,   0.14000,   0.00400,    7.7900
   34947,   13639,0.98437500,    0.1046,   0.47625,   0.00000,   0.17000,   0.00400,    8.1411
   34947,   13640,0.95312500,    0.1615,   0.48400,   0.00000,   0.20007,   0.01600,    7.9318
   34960,   13641,0.98437500,    0.1034,   0.35200,   0.21400,   0.16200,   0.00400,    7.8318
   34960,   13642,0.95312500,    0.1147,   0.29714,   0.00000,   0.11715,   0.00400,    7.9335
   34960,   13643,1.00000000,    0.0230,   0.25606,   0.00000,   0.14900,   0.00600,    7.9886
   34960,   13644,0.89062500,    0.2838,   0.24442,   0.00000,   0.13300,   0.00600,    7.8381
   34960,   13645,0.90625000,    0.2035,   0.40300,   0.00000,   0.13900,   0.00700,    6.6514
   34971,   13646,0.98437500,    0.0804,   0.45400,   0.17600,   0.19672,   0.01500,    7.5230
   34971,   13647,0.98437500,    0.1113,   0.54622,   0.00000,   0.23908,   0.01100,    7.7074
   34971,   13648,0.95312500,    0.1368,   0.33773,   0.00000,   0.18800,   0.00500,    7.9187
   34971,   13649,1.00000000,    0.0344,   0.33862,   0.00000,   0.13856,   0.00500,    7.6912
   34971,   13650,0.95312500,    0.1428,   0.44308,   0.00000,   0.21100,   0.00900,    7.1944
   34984,   13651,0.98437500,    0.0542,   0.36037,   0.18694,   0.17204,   0.00900,    7.8300
   34984,   13652,0.98437500,    0.0852,   0.52954,   0.00000,   0.24757,   0.01301,    7.6681
   34984,   13653,0.96875000,    0.0807,   0.42898,   0.00000,   0.17300,   0.00500,    7.2669
   34984,   13654,0.98437500,    0.0705,   0.43245,   0.00000,   0.23817,   0.01200,    7.1952
   34984,   13655,0.96875000,    0.1229,   0.49719,   0.00000,   0.14331,   0.01057,    7.2771
   34999,   13656,0.95312500,    0.1786,   0.42909,   0.18900,   0.14500,   0.04400,    7.2848
   34999,   13657,0.96875000,    0.1041,   0.50117,   0.00000,   0.16500,   0.00500,    7.4816
   34999,   13658,0.98437500,    0.0970,   0.42200,   0.00000,   0.23378,   0.01400,    7.1262
   34999,   13659,0.96875000,    0.0947,   0.44470,   0.00000,   0.20700,   0.00600,    7.5672
