 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
   21627,    3334,0.89062500,    0.4304,   0.54521,   0.00000,   1.11304,   0.00301,    8.9004
   21627,    3335,0.89062500,    0.4671,   0.25600,   0.00000,   1.06738,   0.00300,    8.6494
   21663,    3336,0.89062500,    0.3525,   0.41165,   0.15501,   1.08466,   0.00300,    8.6298
   21663,    3337,0.84375000,    0.4060,   0.29000,   0.00000,   1.05967,   0.00300,    8.8802
   21663,    3338,0.92187500,    0.2597,   0.52458,   0.00000,   1.07908,   0.00500,    8.7682
   21663,    3339,0.87500000,    0.3741,   0.51304,   0.00000,   1.06314,   0.00300,    8.6490
   21663,    3340,0.90625000,    0.2693,   0.50403,   0.00000,   1.06846,   0.00352,    8.7766
   21695,    3341,0.92187500,    0.2131,   0.31723,   0.13012,   1.05918,   0.00354,    8.7261
   21695,    3342,0.85937500,    0.3908,   0.31355,   0.00000,   1.03739,   0.00300,    9.0842
   21695,    3343,0.85937500,    0.4344,   0.37600,   0.00000,   1.17223,   0.00400,    7.8550
   21695,    3344,0.92187500,    0.2836,   0.50278,   0.00000,   1.13987,   0.00300,    8.7879
   21695,    3345,0.90625000,    0.3290,   0.47800,   0.00000,   1.14903,   0.00300,    8.7644
   21728,    3346,0.79687500,    0.5334,   0.44207,   0.13866,   1.03560,   0.00200,    8.3990
   21728,    3347,0.84375000,    0.4603,   0.44229,   0.00000,   1.09592,   0.00400,    8.7916
   21728,    3348,0.85937500,    0.4110,   0.37400,   0.00000,   1.09321,   0.00300,    8.5564
   21728,    3349,0.82812500,    0.5186,   0.28656,   0.00000,   1.07508,   0.00300,    8.7884
   21728,    3350,0.84375000,    0.4641,   0.19994,   0.00000,   1.06668,   0.00400,    8.3749
   21757,    3351,0.87500000,    0.4353,   0.43400,   0.13917,   1.07401,   0.00300,    9.1119
   21757,    3352,0.85937500,    0.4412,   0.45510,   0.00000,   1.08888,   0.00400,    9.0303
   21757,    3353,0.81250000,    0.4222,   0.39900,   0.00000,   1.06189,   0.00300,    9.2038
   21757,    3354,0.89062500,    0.2878,   0.53778,   0.00000,   1.12403,   0.00263,    9.3522
   21757,    3355,0.85937500,    0.4937,   0.44706,   0.00000,   1.16207,   0.00400,    8.2872
   21790,    3356,0.93750000,    0.2064,   0.36700,   0.12600,   1.05422,   0.00300,    8.6521
   21790,    3357,0.87500000,    0.3808,   0.41814,   0.00000,   1.09907,   0.00300,    9.1454
   21790,    3358,0.95312500,    0.1899,   0.37700,   0.00000,   1.08299,   0.00300,    8.9872
   21790,    3359,0.90625000,    0.3033,   0.45934,   0.00000,   1.11587,   0.00300,    8.6291
   21790,    3360,0.89062500,    0.3451,   0.40400,   0.00000,   1.14693,   0.00400,    8.6789
   21824,    3361,0.82812500,    0.4721,   0.47800,   0.14203,   1.14335,   0.00300,    8.6235
   21824,    3362,0.81250000,    0.4898,   0.37414,   0.00000,   1.08274,   0.00300,    8.6005
   21824,    3363,0.90625000,    0.2086,   0.41675,   0.00000,   1.11230,   0.00300,    8.4653
   21824,    3364,0.87500000,    0.3502,   0.37983,   0.00000,   1.09707,   0.00300,    8.6224
   21824,    3365,0.87500000,    0.4543,   0.57213,   0.00000,   1.21220,   0.00300,    8.1404
   21855,    3366,0.82812500,    0.5728,   0.50064,   0.13694,   1.12660,   0.00300,    8.4250
   21855,    3367,0.78125000,    0.5773,   0.50625,   0.00000,   1.11266,   0.00300,    8.4714
   21855,    3368,0.84375000,    0.4389,   0.47600,   0.00000,   1.04766,   0.00300,    9.1421
   21855,    3369,0.81250000,    0.6290,   0.31834,   0.00000,   1.08164,   0.00253,    8.5596
   21855,    3370,0.93750000,    0.2467,   0.50513,   0.00000,   1.04157,   0.00300,    9.2659
   21888,    3371,0.92187500,    0.3041,   0.37739,   0.13004,   1.10160,   0.00300,    8.1190
   21888,    3372,0.89062500,    0.3650,   0.57545,   0.00000,   1.14392,   0.00300,    9.2351
   21888,    3373,0.90625000,    0.4549,   0.43104,   0.00000,   1.06181,   0.00200,    8.9713
   21888,    3374,0.82812500,    0.4264,   0.47675,   0.00000,   1.02801,   0.00300,    8.8747
   21888,    3375,0.90625000,    0.5246,   0.38797,   0.00000,   1.09310,   0.00300,    9.0001
   21921,    3376,0.85937500,    0.4611,   0.30141,   0.12115,   1.08025,   0.00400,    8.8185
   21921,    3377,0.81250000,    0.4084,   0.62555,   0.00000,   1.17527,   0.00300,    9.2779
   21921,    3378,0.84375000,    0.4392,   0.50998,   0.00000,   1.05646,   0.00356,    8.7074
   21921,    3379,0.84375000,    0.4053,   0.41700,   0.00000,   1.07920,   0.00300,    9.0450
   21921,    3380,0.92187500,    0.2527,   0.48098,   0.00000,   1.11321,   0.00315,    8.8864
   21956,    3381,0.87500000,    0.3706,   0.49656,   0.14701,   1.10413,   0.00300,    8.4915
   21956,    3382,0.92187500,    0.2792,   0.47006,   0.00000,   1.12934,   0.00400,    8.7753
   21956,    3383,0.90625000,    0.2806,   0.64561,   0.00000,   1.07224,   0.00400,    9.2725
   21956,    3384,0.95312500,    0.1212,   0.37564,   0.00000,   1.06400,   0.00300,    8.6867
   21956,    3385,0.85937500,    0.3454,   0.45601,   0.00000,   1.04507,   0.00400,    9.0021
   21991,    3386,0.96875000,    0.1766,   0.46220,   0.14600,   1.11204,   0.00300,    7.8569
   21991,    3387,0.89062500,    0.2848,   0.47600,   0.00000,   1.04813,   0.00300,    8.7072
   21991,    3388,0.92187500,    0.2486,   0.22413,   0.00000,   1.06974,   0.00300,    8.6009
   21991,    3389,0.84375000,    0.4404,   0.48000,   0.00000,   1.05621,   0.00300,    8.6775
   21991,    3390,0.79687500,    0.6876,   0.52859,   0.00000,   1.12821,   0.00300,    8.2839
   22022,    3391,0.84375000,    0.5113,   0.52122,   0.12202,   1.08962,   0.00200,    8.4907
   22022,    3392,0.85937500,    0.3310,   0.28105,   0.00000,   1.12182,   0.00300,    8.3787
   22022,    3393,0.81250000,    0.5030,   0.36200,   0.00000,   1.11252,   0.00300,    8.6875
   22022,    3394,0.87500000,    0.4156,   0.39815,   0.00000,   1.05627,   0.00200,    8.7239
   22022,    3395,0.89062500,    0.2652,   0.43400,   0.00000,   1.08974,   0.00400,    8.4348
   22049,    3396,0.87500000,    0.2762,   0.31767,   0.12648,   1.03858,   0.00251,    8.6440
   22049,    3397,0.93750000,    0.2494,   0.44772,   0.00000,   1.13025,   0.00400,    8.8202
   22049,    3398,0.79687500,    0.5268,   0.46606,   0.00000,   1.09633,   0.00300,    8.6489
   22049,    3399,0.84375000,    0.4737,   0.49943,   0.00000,   1.07611,   0.00253,    8.6721
   22049,    3400,0.87500000,    0.4958,   0.54223,   0.00000,   1.05864,   0.00300,    9.4019
   22083,    3401,0.81250000,    0.5229,   0.60164,   0.13666,   1.14987,   0.00452,    9.1165
   22083,    3402,0.87500000,    0.3295,   0.45059,   0.00000,   1.15686,   0.00400,    8.7019
   22083,    3403,0.81250000,    0.5301,   0.52673,   0.00000,   1.13980,   0.00300,    8.5591
   22083,    3404,0.89062500,    0.3279,   0.51193,   0.00000,   1.09634,   0.00400,    8.5608
   22083,    3405,0.87500000,    0.3755,   0.47274,   0.00000,   1.15278,   0.00400,    8.6544
   22120,    3406,0.93750000,    0.2928,   0.48260,   0.13399,   1.08663,   0.00200,    8.8236
   22120,    3407,0.79687500,    0.6625,   0.40054,   0.00000,   1.12024,   0.00300,    8.4353
   22120,    3408,0.87500000,    0.2493,   0.51803,   0.00000,   1.11518,   0.00300,    8.5658
   22120,    3409,0.85937500,    0.3557,   0.51901,   0.00000,   1.14044,   0.00300,    8.6886
   22120,    3410,0.87500000,    0.3204,   0.21100,   0.00000,   1.09163,   0.00300,    8.9358
   22153,    3411,0.89062500,    0.3921,   0.28000,   0.13464,   1.07282,   0.00400,    8.9542
   22153,    3412,0.84375000,    0.3611,   0.21757,   0.00000,   1.08054,   0.00399,    8.5451
   22153,    3413,0.95312500,    0.1982,   0.51729,   0.00000,   1.07587,   0.00309,    8.5922
   22153,    3414,0.90625000,    0.2204,   0.45800,   0.00000,   1.14600,   0.00400,    8.3659
   22153,    3415,0.84375000,    0.5164,   0.39800,   0.00000,   1.13554,   0.00300,    8.4740
   22185,    3416,0.82812500,    0.4684,   0.43868,   0.13524,   1.08269,   0.00300,    8.1463
   22185,    3417,0.84375000,    0.4044,   0.29901,   0.00000,   1.11325,   0.00300,    8.4691
   22185,    3418,0.87500000,    0.3340,   0.43819,   0.00000,   1.10407,   0.00300,    9.0069
   22185,    3419,0.92187500,    0.2115,   0.40735,   0.00000,   1.11121,   0.00300,    9.3250
   22185,    3420,0.85937500,    0.3940,   0.20231,   0.00000,   1.06934,   0.00300,    8.8158
   22217,    3421,0.87500000,    0.4534,   0.47826,   0.13080,   1.06970,   0.00352,    9.0549
   22217,    3422,0.90625000,    0.2600,   0.47384,   0.00000,   1.07197,   0.00353,    8.7880
   22217,    3423,0.85937500,    0.2817,   0.28300,   0.00000,   1.09733,   0.00300,    8.1036
   22217,    3424,0.93750000,    0.2229,   0.43251,   0.00000,   1.09611,   0.00253,    8.3854
   22217,    3425,0.85937500,    0.5168,   0.36507,   0.00000,   1.08345,   0.00200,    8.3726
   22248,    3426,0.92187500,    0.2475,   0.49774,   0.14756,   1.12337,   0.00300,    8.7039
   22248,    3427,0.75000000,    0.8740,   0.40814,   0.00000,   1.06333,   0.00300,    8.0141
   22248,    3428,0.92187500,    0.3235,   0.44291,   0.00000,   1.10743,   0.00300,    8.0932
   22248,    3429,0.84375000,    0.5238,   0.41000,   0.00000,   1.13561,   0.00300,    8.9015
   22248,    3430,0.84375000,    0.3914,   0.21508,   0.00000,   1.05418,   0.00300,    8.8417
   22281,    3431,0.89062500,    0.3351,   0.45424,   0.13606,   1.11143,   0.00300,    8.8314
   22281,    3432,0.87500000,    0.3480,   0.48560,   0.00000,   1.08226,   0.00300,    9.4985
   22281,    3433,0.87500000,    0.3235,   0.30801,   0.00000,   1.11597,   0.00300,    8.3884
   22281,    3434,0.84375000,    0.4476,   0.40118,   0.00000,   1.06310,   0.00300,    8.6014
   22281,    3435,0.87500000,    0.2926,   0.22900,   0.00000,   1.08941,   0.00200,    8.8555
   22311,    3436,0.92187500,    0.2983,   0.27783,   0.12400,   1.05677,   0.00400,    8.8866
   22311,    3437,0.87500000,    0.3101,   0.28100,   0.00000,   1.06007,   0.00200,    8.7104
   22311,    3438,0.81250000,    0.5233,   0.19000,   0.00000,   1.10212,   0.00300,    8.3832
   22311,    3439,0.85937500,    0.4563,   0.37289,   0.00000,   1.07073,   0.00300,    8.7951
   22311,    3440,0.90625000,    0.2303,   0.45300,   0.00000,   1.07940,   0.00200,    8.2506
   22336,    3441,0.79687500,    0.5607,   0.34958,   0.12305,   1.06379,   0.00316,    9.1905
   22336,    3442,0.87500000,    0.2905,   0.34708,   0.00000,   1.06420,   0.00300,    8.9110
   22336,    3443,0.95312500,    0.1721,   0.61181,   0.00000,   1.10915,   0.00300,    8.7201
   22336,    3444,0.92187500,    0.2880,   0.21244,   0.00000,   1.05823,   0.00300,    8.2163
   22336,    3445,0.92187500,    0.2915,   0.51040,   0.00000,   1.07786,   0.00300,    9.1241
   22367,    3446,0.85937500,    0.3976,   0.44500,   0.12406,   1.08524,   0.00300,    8.1839
   22367,    3447,0.89062500,    0.4224,   0.52321,   0.00000,   1.10082,   0.00400,    8.7101
   22367,    3448,0.84375000,    0.3968,   0.44450,   0.00000,   1.10304,   0.00400,    8.6823
   22367,    3449,0.85937500,    0.3907,   0.34800,   0.00000,   1.08301,   0.00200,    9.3350
   22367,    3450,0.92187500,    0.2629,   0.44660,   0.00000,   1.10413,   0.00300,    8.6145
   22400,    3451,0.87500000,    0.4109,   0.41468,   7.42935,   1.09977,   0.00300,    8.2792
   22400,    3452,0.85937500,    0.4486,   0.33851,   0.00000,   1.12213,   0.00352,    8.3738
   22400,    3453,0.85937500,    0.3643,   0.46175,   0.00000,   1.07465,   0.00300,    8.9945
   22400,    3454,0.82812500,    0.3076,   0.46300,   0.00000,   1.07192,   0.00300,    8.4498
   22400,    3455,0.93750000,    0.2074,   0.48478,   0.00000,   1.06929,   0.00400,    8.9807
   22434,    3456,0.85937500,    0.3503,   0.52002,   0.15690,   1.05149,   0.00300,    8.8724
   22434,    3457,0.84375000,    0.5063,   0.54097,   0.00000,   1.08220,   0.00300,    8.1827
   22434,    3458,0.87500000,    0.3427,   0.40810,   0.00000,   1.08430,   0.00300,    8.4710
   22434,    3459,0.87500000,    0.2952,   0.22700,   0.00000,   1.10437,   0.00300,    7.6413
   22434,    3460,0.95312500,    0.2440,   0.44700,   0.00000,   1.06318,   0.00300,    8.7768
   22465,    3461,0.95312500,    0.2281,   0.51900,   0.13360,   1.25501,   0.00300,    9.2281
   22465,    3462,0.87500000,    0.4061,   0.42722,   0.00000,   1.06418,   0.00200,    8.6732
   22465,    3463,0.82812500,    0.4029,   0.27345,   0.00000,   1.06794,   0.00300,    8.5277
   22465,    3464,0.89062500,    0.4535,   0.21514,   0.00000,   1.07520,   0.00400,    9.4694
   22465,    3465,0.89062500,    0.2823,   0.48820,   0.00000,   1.06922,   0.00400,    8.6379
   22498,    3466,0.85937500,    0.4556,   0.49101,   0.14831,   1.13974,   0.00300,    7.7141
   22498,    3467,0.85937500,    0.3460,   0.47918,   0.00000,   1.12140,   0.00300,    8.8489
   22498,    3468,0.85937500,    0.5209,   0.49000,   0.00000,   1.05854,   0.00300,    9.5970
   22498,    3469,0.84375000,    0.4860,   0.31931,   0.00000,   1.12909,   0.00300,    8.7995
   22498,    3470,0.89062500,    0.3323,   0.19800,   0.00000,   1.05924,   0.00400,    8.6980
   22531,    3471,0.87500000,    0.3835,   0.43906,   0.13103,   1.09410,   0.00200,    9.0483
   22531,    3472,0.85937500,    0.3964,   0.47822,   0.00100,   1.08696,   0.00300,    9.2715
   22531,    3473,0.90625000,    0.2684,   0.54700,   0.00000,   1.06254,   0.00400,    8.4076
   22531,    3474,0.79687500,    0.5467,   0.45455,   0.00000,   1.11901,   0.00300,    8.8149
   22531,    3475,0.84375000,    0.5255,   0.55537,   0.00000,   1.09251,   0.00300,    9.0610
   22566,    3476,0.85937500,    0.3464,   0.53752,   0.15019,   1.08262,   0.00400,    8.7275
   22566,    3477,0.87500000,    0.2994,   0.50304,   0.00000,   1.06851,   0.00300,    8.4029
   22566,    3478,0.82812500,    0.4416,   0.49404,   0.00000,   1.08102,   0.00400,    8.2687
   22566,    3479,0.93750000,    0.2571,   0.50100,   0.00000,   1.09291,   0.00400,    8.4652
   22566,    3480,0.85937500,    0.3988,   0.48538,   0.00000,   1.08323,   0.00404,    8.5003
   22599,    3481,0.81250000,    0.3595,   0.49659,   0.13499,   1.09387,   0.00300,    8.6921
   22599,    3482,0.89062500,    0.3028,   0.39700,   0.00000,   1.05054,   0.00200,    9.0364
   22599,    3483,0.87500000,    0.5367,   0.55153,   0.00000,   1.07585,   0.00300,    9.2229
   22599,    3484,0.89062500,    0.4061,   0.40800,   0.00000,   1.06652,   0.00300,    8.7597
   22599,    3485,0.79687500,    0.5540,   0.19813,   0.00000,   1.14199,   0.00300,    8.5538
   22632,    3486,0.87500000,    0.3572,   0.39300,   0.13702,   1.08856,   0.00200,    8.2124
   22632,    3487,0.85937500,    0.3258,   0.54673,   0.00000,   1.09455,   0.00300,    8.8347
   22632,    3488,0.85937500,    0.3312,   0.55735,   0.00000,   1.04111,   0.00300,    8.6513
   22632,    3489,0.81250000,    0.4935,   0.50000,   0.00000,   1.10005,   0.00300,    8.9075
   22632,    3490,0.89062500,    0.3130,   0.25827,   0.00000,   1.09069,   0.00400,    8.4117
   22664,    3491,0.92187500,    0.3850,   0.26190,   0.13017,   1.07263,   0.00300,    8.8562
   22664,    3492,0.87500000,    0.2569,   0.22630,   0.00000,   1.09353,   0.00252,    8.6733
   22664,    3493,0.90625000,    0.4003,   0.40911,   0.00000,   1.09195,   0.00400,    8.8229
   22664,    3494,0.90625000,    0.2476,   0.56346,   0.00000,   1.16560,   0.00399,    8.9256
   22664,    3495,0.89062500,    0.3613,   0.48285,   0.00000,   1.17757,   0.00400,    9.0409
   22694,    3496,0.85937500,    0.4276,   0.52630,   0.14303,   1.11558,   0.00300,    8.6264
   22694,    3497,0.89062500,    0.3454,   0.41500,   0.00000,   1.12251,   0.00300,    8.3288
   22694,    3498,0.87500000,    0.4463,   0.49681,   0.00000,   1.09203,   0.00400,    7.9896
   22694,    3499,0.89062500,    0.3849,   0.41900,   0.00000,   1.13318,   0.00400,    8.6391
   22694,    3500,0.85937500,    0.5875,   0.57984,   0.00000,   1.12815,   0.00200,    8.6791
   22732,    3501,0.90625000,    0.3537,   0.52900,   0.22803,   1.09213,   0.00300,    9.0162
   22732,    3502,0.85937500,    0.4904,   0.38661,   0.00000,   1.07314,   0.00300,    7.9471
   22732,    3503,0.79687500,    0.4807,   0.54016,   0.00000,   1.08825,   0.00300,    8.8870
   22732,    3504,0.92187500,    0.2522,   0.47955,   0.00000,   1.08870,   0.00300,    9.4703
   22732,    3505,0.89062500,    0.3120,   0.23700,   0.00000,   1.05717,   0.00400,    9.0450
   22763,    3506,0.87500000,    0.2937,   0.49858,   0.13502,   1.08560,   0.00300,    8.7552
   22763,    3507,0.85937500,    0.3592,   0.44100,   0.00000,   1.06654,   0.00300,    9.2276
   22763,    3508,0.82812500,    0.5300,   0.24456,   0.00000,   1.08417,   0.00300,    8.3995
   22763,    3509,0.87500000,    0.3659,   0.48600,   0.00000,   1.07460,   0.00200,    8.8928
   22763,    3510,0.81250000,    0.3586,   0.47121,   0.00000,   1.06869,   0.00300,    9.4509
   22795,    3511,0.82812500,    0.4354,   0.41600,   0.13303,   1.08606,   0.00300,    9.0723
   22795,    3512,0.87500000,    0.3424,   0.35945,   0.00000,   1.06193,   0.00200,    8.7975
   22795,    3513,0.87500000,    0.3252,   0.26915,   0.00000,   1.05778,   0.00400,    9.4128
   22795,    3514,0.84375000,    0.3707,   0.46081,   0.00000,   1.09334,   0.00300,    9.1141
   22795,    3515,0.87500000,    0.3147,   0.49700,   0.00000,   1.06786,   0.00400,    8.8397
   22826,    3516,0.87500000,    0.3628,   0.23857,   0.13900,   1.04664,   0.00400,    8.6712
   22826,    3517,0.85937500,    0.3543,   0.45500,   0.00000,   1.08970,   0.00300,    9.2647
   22826,    3518,0.90625000,    0.4305,   0.33977,   0.00000,   1.08811,   0.00400,    8.9476
   22826,    3519,0.82812500,    0.4256,   0.24700,   0.00000,   1.10445,   0.00300,    9.1127
   22826,    3520,0.87500000,    0.3869,   0.47570,   0.00000,   1.16373,   0.00300,    9.0644
   22856,    3521,0.87500000,    0.3134,   0.46704,   0.12205,   1.08337,   0.00300,    8.5960
   22856,    3522,0.87500000,    0.4413,   0.36920,   0.00000,   1.08714,   0.00300,    7.8536
   22856,    3523,0.87500000,    0.4404,   0.43606,   0.00000,   1.14213,   0.00300,    8.4679
   22856,    3524,0.84375000,    0.4992,   0.26713,   0.00000,   1.10806,   0.00300,    8.8766
   22856,    3525,0.89062500,    0.4431,   0.47600,   0.00000,   1.07784,   0.00300,    8.8805
   22889,    3526,0.90625000,    0.2680,   0.52833,   0.13209,   1.10613,   0.00400,    8.8720
   22889,    3527,0.92187500,    0.2358,   0.59998,   0.00000,   1.11217,   0.00199,    9.3479
   22889,    3528,0.89062500,    0.3108,   0.60015,   0.00000,   1.11022,   0.00300,    9.2568
   22889,    3529,0.84375000,    0.5006,   0.31704,   0.00000,   1.04653,   0.00300,    8.6991
   22889,    3530,0.90625000,    0.3428,   0.41000,   0.00000,   1.10621,   0.00300,    8.7142
   22923,    3531,0.93750000,    0.2604,   0.39152,   0.13203,   1.13818,   0.00300,    8.9465
   22923,    3532,0.84375000,    0.3764,   0.51053,   0.00000,   1.10334,   0.00300,    8.9787
   22923,    3533,0.89062500,    0.2402,   0.53800,   0.00000,   1.20945,   0.00300,    8.7621
   22923,    3534,0.93750000,    0.2677,   0.41686,   0.00000,   1.16318,   0.00300,    8.9776
   22923,    3535,0.93750000,    0.2683,   0.38319,   0.00000,   1.16533,   0.00300,    8.9453
   22957,    3536,0.81250000,    0.4579,   0.46948,   0.13029,   1.10217,   0.00300,    8.4152
   22957,    3537,0.81250000,    0.6369,   0.48733,   0.00000,   1.05870,   0.00351,    8.8139
   22957,    3538,0.90625000,    0.2473,   0.50657,   0.00000,   1.03046,   0.00200,    8.7454
   22957,    3539,0.90625000,    0.3351,   0.31420,   0.00000,   1.05903,   0.00300,    8.9192
   22957,    3540,0.90625000,    0.4094,   0.41751,   0.00000,   1.18212,   0.00300,    8.3067
   22986,    3541,0.82812500,    0.5200,   0.45359,   0.12851,   1.22638,   0.00300,    8.8390
   22986,    3542,0.87500000,    0.3685,   0.22756,   0.00000,   1.15977,   0.00300,    8.9663
   22986,    3543,0.84375000,    0.4756,   0.22562,   0.00000,   1.05613,   0.00400,    8.7296
   22986,    3544,0.79687500,    0.4583,   0.39500,   0.00000,   1.09872,   0.00300,    8.4937
   22986,    3545,0.89062500,    0.4011,   0.35309,   0.00000,   1.12857,   0.00300,    8.6760
   23019,    3546,0.87500000,    0.2736,   0.26200,   0.13403,   1.07464,   0.00300,    9.0413
   23019,    3547,0.87500000,    0.3539,   0.25832,   0.00000,   1.10870,   0.00200,    8.9863
   23019,    3548,0.90625000,    0.3605,   0.40417,   0.00000,   1.06523,   0.00300,    8.5512
   23019,    3549,0.81250000,    0.4044,   0.26313,   0.00000,   1.23476,   0.00300,    8.4985
   23019,    3550,0.79687500,    0.4982,   0.51157,   0.00000,   1.04926,   0.00400,    8.9662
   23047,    3551,0.89062500,    0.2716,   0.52623,   0.17200,   1.08233,   0.00300,    8.6643
   23047,    3552,0.89062500,    0.3223,   0.48601,   0.00000,   1.11802,   0.00300,    9.1884
   23047,    3553,0.87500000,    0.3681,   0.62236,   0.00000,   1.13534,   0.00400,    9.4182
   23047,    3554,0.89062500,    0.3770,   0.43219,   0.00000,   1.20269,   0.00300,    8.8089
   23047,    3555,0.89062500,    0.2396,   0.51728,   0.00000,   1.19582,   0.00400,    9.2310
   23080,    3556,0.87500000,    0.3701,   0.52168,   0.15000,   1.16699,   0.00400,    8.8895
   23080,    3557,0.93750000,    0.1852,   0.43900,   0.00000,   1.12893,   0.00400,    8.6193
   23080,    3558,0.87500000,    0.3224,   0.45618,   0.00000,   1.10965,   0.00300,    8.8243
   23080,    3559,0.89062500,    0.3958,   0.54960,   0.00000,   1.28214,   0.00300,    8.7413
   23080,    3560,0.85937500,    0.4399,   0.35152,   0.00000,   1.07595,   0.00200,    8.8927
   23115,    3561,0.78125000,    0.5517,   0.51012,   0.17332,   1.11617,   0.00300,    9.0434
   23115,    3562,0.93750000,    0.1786,   0.33554,   0.00000,   1.15462,   0.00351,    9.2178
   23115,    3563,0.75000000,    0.5576,   0.57270,   0.00000,   1.21401,   0.00400,    8.7643
   23115,    3564,0.92187500,    0.2605,   0.31602,   0.00000,   1.15666,   0.00300,    7.6726
   23115,    3565,0.87500000,    0.3507,   0.24164,   0.00000,   1.06382,   0.00352,    8.7449
   23148,    3566,0.92187500,    0.3504,   0.27200,   0.14291,   1.25744,   0.00400,    8.7699
   23148,    3567,0.90625000,    0.3547,   0.25288,   0.00000,   1.13516,   0.00300,    8.6506
   23148,    3568,0.89062500,    0.3480,   0.58896,   0.00000,   1.20002,   0.00401,    7.9362
   23148,    3569,0.82812500,    0.4462,   0.50407,   0.00000,   1.25391,   0.00318,    9.1184
   23148,    3570,0.90625000,    0.2565,   0.52244,   0.00000,   1.14829,   0.00300,    8.7910
   23178,    3571,0.95312500,    0.2189,   0.44870,   0.13200,   1.14756,   0.00300,    8.1931
   23178,    3572,0.87500000,    0.3742,   0.49757,   0.00000,   1.17440,   0.00300,    8.8417
   23178,    3573,0.89062500,    0.2884,   0.38238,   0.00000,   1.20463,   0.00200,    8.7491
   23178,    3574,0.87500000,    0.4005,   7.29882,   0.00000,   1.21127,   0.00300,    8.4128
   23178,    3575,0.85937500,    0.2821,   0.23104,   0.00000,   1.11732,   0.00300,    8.3825
   23208,    3576,0.95312500,    0.1914,   0.48866,   0.15761,   1.11335,   0.00300,    8.1699
   23208,    3577,0.92187500,    0.2739,   0.55454,   0.00000,   1.12918,   0.00300,    8.6419
   23208,    3578,0.81250000,    0.6745,   0.43287,   0.00000,   1.13554,   0.00300,    8.6941
   23208,    3579,0.89062500,    0.2896,   0.47721,   0.00000,   1.14386,   0.00300,    9.0942
   23208,    3580,0.89062500,    0.3866,   0.24400,   0.00000,   1.13345,   0.00400,    8.1113
   23240,    3581,0.84375000,    0.2991,   0.43607,   0.13862,   1.17058,   0.00200,    8.3429
   23240,    3582,0.92187500,    0.1849,   0.19761,   0.00000,   1.08798,   0.00400,    8.5434
   23240,    3583,0.87500000,    0.3195,   0.50760,   0.00000,   1.11470,   0.00400,    8.6315
   23240,    3584,0.90625000,    0.3316,   0.50890,   0.00000,   1.08033,   0.00300,    7.8671
   23240,    3585,0.93750000,    0.1898,   0.32529,   0.00000,   1.14453,   0.00400,    8.7122
   23272,    3586,0.92187500,    0.2303,   0.47501,   0.12069,   1.07163,   0.00200,    8.9320
   23272,    3587,0.90625000,    0.3408,   0.52546,   0.00000,   1.06287,   0.00300,    8.3125
   23272,    3588,0.90625000,    0.2504,   0.44080,   0.00000,   1.14164,   0.00400,    8.0110
   23272,    3589,0.90625000,    0.2889,   0.49655,   0.00000,   1.14256,   0.00300,    8.4399
   23272,    3590,0.89062500,    0.3296,   0.45015,   0.00000,   1.13918,   0.00300,    7.9588
   23304,    3591,0.87500000,    0.2851,   0.53665,   0.13603,   1.21403,   0.00300,    8.8833
   23304,    3592,0.82812500,    0.4811,   0.48171,   0.00000,   1.15511,   0.00300,    8.4410
   23304,    3593,0.95312500,    0.1694,   0.54500,   0.00000,   1.07055,   0.00200,    8.6700
   23304,    3594,0.87500000,    0.3878,   0.28603,   0.00000,   1.07162,   0.00401,    9.2271
   23304,    3595,0.90625000,    0.3211,   0.54206,   0.00000,   1.06488,   0.00300,    8.6678
   23342,    3596,0.85937500,    0.3049,   0.50144,   0.13809,   1.08213,   0.00300,    8.0726
   23342,    3597,0.93750000,    0.2284,   0.48400,   0.00000,   1.14913,   0.00300,    8.2245
   23342,    3598,0.89062500,    0.3733,   0.46717,   0.00000,   1.14764,   0.00300,    8.1551
   23342,    3599,0.87500000,    0.2969,   0.48910,   0.00000,   1.20351,   0.00300,    8.4967
   23342,    3600,0.84375000,    0.4079,   0.53028,   0.00000,   1.08209,   0.00300,    7.9712
   23376,    3601,0.85937500,    0.3905,   0.49149,   0.14300,   1.23441,   0.00400,    8.2047
   23376,    3602,0.84375000,    0.3983,   0.52591,   0.00000,   1.21539,   0.00300,    8.6622
   23376,    3603,0.76562500,    0.5324,   0.45707,   0.00000,   1.18227,   0.00300,    8.1084
   23376,    3604,0.87500000,    0.4595,   0.49600,   0.00000,   1.18919,   0.00300,    8.0934
   23376,    3605,0.93750000,    0.1802,   0.52617,   0.00000,   1.09111,   0.00300,    9.3872
   23411,    3606,0.76562500,    0.7766,   0.50623,   0.12601,   1.06418,   0.00300,    8.5182
   23411,    3607,0.89062500,    0.3515,   0.44297,   0.00000,   1.11232,   0.00300,    8.3689
   23411,    3608,0.92187500,    0.3316,   0.29600,   0.00000,   1.19685,   0.00400,    7.7978
   23411,    3609,0.85937500,    0.4758,   0.44929,   0.00000,   1.08736,   0.00300,    8.9046
   23411,    3610,0.78125000,    0.5250,   0.48937,   0.00000,   1.21001,   0.00300,    9.0895
   23444,    3611,0.87500000,    0.2810,   0.37445,   0.15990,   1.12320,   0.00300,    8.7916
   23444,    3612,0.90625000,    0.3209,   0.46806,   0.00000,   1.09918,   0.00200,    7.2305
