     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n,        cr
    9791,0.87500000,    0.4454,   0.03600,   0.07700,   0.22300,   0.01200,    7.8694,0.01000000
    9792,0.87500000,    0.3033,   0.04300,   0.07500,   0.24300,   0.00800,    7.4614,0.01000000
    9793,0.96875000,    0.2000,   0.05400,   0.07800,   0.23283,   0.01200,    6.9605,0.01000000
    9794,0.82812500,    0.4275,   0.04800,   0.07400,   0.23900,   0.00700,    7.3063,0.01000000
    9795,0.78125000,    0.5518,   0.05000,   0.08000,   0.23800,   0.00500,    6.9328,0.01000000
    9796,0.89062500,    0.2922,   0.05191,   0.07374,   0.24564,   0.00600,    6.6451,0.01000000
    9797,0.87500000,    0.4303,   0.04303,   0.07510,   0.23984,   0.00801,    7.1521,0.01000000
    9798,0.82812500,    0.6201,   0.04602,   0.07355,   0.23184,   0.00651,    7.0974,0.01000000
    9799,0.81250000,    0.6336,   0.05055,   0.07501,   0.24009,   0.00751,    7.0017,0.01000000
    9800,0.84375000,    0.4495,   0.05154,   0.07614,   0.23619,   0.00900,    7.1769,0.01000000
    9801,0.82812500,    0.3967,   0.05007,   0.07397,   0.23996,   0.01002,    7.2874,0.01000000
    9802,0.85937500,    0.5096,   0.05104,   0.07491,   0.23446,   0.00702,    7.4890,0.01000000
    9803,0.81250000,    0.5143,   0.05758,   0.08098,   0.23429,   0.01201,    7.4033,0.01000000
    9804,0.79687500,    0.4811,   0.06400,   0.08201,   0.22385,   0.01101,    7.7881,0.01000000
    9805,0.92187500,    0.2451,   0.05508,   0.07610,   0.24004,   0.01202,    7.3806,0.01000000
    9806,0.87500000,    0.3213,   0.04954,   0.08212,   0.22641,   0.00400,    7.8221,0.01000000
    9807,0.85937500,    0.3478,   0.06014,   0.08088,   0.22837,   0.01100,    7.7685,0.01000000
    9808,0.81250000,    0.6763,   0.06853,   0.07959,   0.22231,   0.01151,    7.0493,0.01000000
    9809,0.84375000,    0.4499,   0.02800,   0.07961,   0.23427,   0.01104,    7.4104,0.01000000
    9810,0.82812500,    0.4620,   0.04852,   0.08174,   0.23008,   0.01122,    7.8820,0.01000000
    9811,0.81250000,    0.4564,   0.06950,   0.07956,   0.23331,   0.01203,    7.1699,0.01000000
    9812,0.82812500,    0.5656,   0.06694,   0.08022,   0.21325,   0.01201,    7.4003,0.01000000
    9813,0.87500000,    0.5006,   0.06504,   0.08007,   0.23006,   0.01101,    7.3383,0.01000000
    9814,0.89062500,    0.3929,   0.07200,   0.08216,   0.22232,   0.01202,    7.5470,0.01000000
    9815,0.85937500,    0.3932,   0.05002,   0.08472,   0.23018,   0.00402,    7.3963,0.01000000
    9816,0.79687500,    0.5097,   0.07200,   0.08110,   0.21503,   0.01203,    7.9114,0.01000000
    9817,0.85937500,    0.3783,   0.03300,   0.08500,   0.21700,   0.01200,    7.3129,0.01000000
    9818,0.84375000,    0.4082,   0.02700,   0.04800,   0.25700,   0.01100,    6.9956,0.01000000
    9819,0.81250000,    0.4507,   0.02600,   0.05700,   0.26100,   0.01100,    6.5487,0.01000000
    9820,0.87500000,    0.4300,   0.03800,   0.05600,   0.26100,   0.01300,    7.4226,0.01000000
    9821,0.87500000,    0.4299,   0.03000,   0.04300,   0.26600,   0.01100,    7.8961,0.01000000
    9822,0.82812500,    0.6245,   0.03800,   0.05900,   0.27000,   0.01300,    7.0215,0.01000000
    9823,0.90625000,    0.3203,   0.03300,   0.05000,   0.24500,   0.01200,    7.0849,0.01000000
    9824,0.82812500,    0.4026,   0.03400,   0.05900,   0.27602,   0.01300,    7.1273,0.01000000
    9825,0.84375000,    0.4990,   0.03500,   0.05100,   0.28400,   0.01300,    7.6187,0.01000000
    9826,0.84375000,    0.4485,   0.03100,   0.04700,   0.27200,   0.01200,    7.4746,0.01000000
    9827,0.84375000,    0.3943,   0.03100,   0.05100,   0.26132,   0.01200,    7.2034,0.01000000
    9828,0.82812500,    0.3859,   0.03200,   0.05800,   0.29500,   0.01100,    6.6921,0.01000000
    9829,0.82812500,    0.5360,   0.03599,   0.05400,   0.26900,   0.01200,    7.0979,0.01000000
    9830,0.90625000,    0.2650,   0.03000,   0.05100,   0.25800,   0.01200,    6.8995,0.01000000
    9831,0.79687500,    0.5567,   0.03200,   0.05800,   0.28500,   0.01100,    6.9706,0.01000000
    9832,0.89062500,    0.3276,   0.03100,   0.05200,   0.27802,   0.01200,    7.0211,0.01000000
    9833,0.84375000,    0.4594,   0.03300,   0.06400,   0.26500,   0.01200,    7.2225,0.01000000
    9834,0.90625000,    0.2715,   0.03200,   0.05000,   0.27800,   0.01200,    7.6666,0.01000000
    9835,0.84375000,    0.4429,   0.03000,   0.04401,   0.26798,   0.01200,    6.4740,0.01000000
    9836,0.82812500,    0.5189,   0.03400,   0.06100,   0.26900,   0.01300,    7.0596,0.01000000
    9837,0.84375000,    0.3374,   0.03500,   0.04600,   0.27954,   0.01200,    7.1109,0.01000000
    9838,0.81250000,    0.6119,   0.03600,   0.04600,   0.27500,   0.01300,    7.0289,0.01000000
    9839,0.81250000,    0.5043,   0.03500,   0.05200,   0.28400,   0.01300,    6.9694,0.01000000
    9840,0.87500000,    0.4295,   0.03400,   0.04700,   0.28477,   0.01200,    6.6663,0.01000000
    9841,0.89062500,    0.4243,   0.03600,   0.04800,   0.28100,   0.01300,    6.9431,0.01000000
    9842,0.78125000,    0.4953,   0.03951,   0.04800,   0.26551,   0.01300,    7.1322,0.01000000
    9843,0.89062500,    0.3003,   0.02500,   0.04400,   0.26800,   0.01100,    7.1752,0.01000000
    9844,0.90625000,    0.3734,   0.03000,   0.06400,   0.27001,   0.01000,    7.3061,0.01000000
    9845,0.79687500,    0.7164,   0.03300,   0.06500,   0.29501,   0.01300,    7.0626,0.01000000
    9846,0.87500000,    0.4546,   0.07500,   0.04800,   0.28500,   0.01200,    6.8981,0.01000000
    9847,0.87500000,    0.3877,   0.06202,   0.07400,   0.21800,   0.01167,    6.5420,0.01000000
    9848,0.90625000,    0.3307,   0.02200,   0.07400,   0.25500,   0.00800,    6.7829,0.01000000
    9849,0.82812500,    0.4057,   0.02200,   0.07900,   0.24200,   0.00800,    7.3194,0.01000000
    9850,0.87500000,    0.2667,   0.05100,   0.06800,   0.22452,   0.00900,    6.8981,0.01000000
    9851,0.79687500,    0.5199,   0.02800,   0.08100,   0.24500,   0.01000,    7.4071,0.01000000
    9852,0.89062500,    0.3331,   0.05000,   0.07900,   0.23100,   0.00900,    6.6777,0.01000000
    9853,0.79687500,    0.5816,   0.06104,   0.07295,   0.22314,   0.01201,    7.2515,0.01000000
    9854,0.84375000,    0.3982,   0.02800,   0.07906,   0.23368,   0.01100,    6.9898,0.01000000
    9855,0.81250000,    0.4902,   0.05403,   0.07200,   0.23000,   0.01100,    7.0432,0.01000000
    9856,0.84375000,    0.5369,   0.05200,   0.07800,   0.21500,   0.01200,    7.3815,0.01000000
    9857,0.85937500,    0.4094,   0.05300,   0.07400,   0.24100,   0.00900,    6.8825,0.01000000
    9858,0.87500000,    0.3564,   0.04100,   0.07600,   0.24901,   0.01000,    6.4180,0.01000000
    9859,0.87500000,    0.4784,   0.05000,   0.07100,   0.22400,   0.01200,    7.1575,0.01000000
    9860,0.81250000,    0.4106,   0.04500,   0.07300,   0.22600,   0.00700,    7.0918,0.01000000
    9861,0.87500000,    0.3467,   0.05200,   0.08128,   0.24163,   0.01100,    7.1068,0.01000000
    9862,0.82812500,    0.5769,   0.05400,   0.07700,   0.23600,   0.01200,    6.9644,0.01000000
    9863,0.85937500,    0.4431,   0.05600,   0.07500,   0.23556,   0.01100,    7.5406,0.01000000
    9864,0.87500000,    0.4060,   0.05500,   0.08300,   0.22700,   0.01200,    6.8706,0.01000000
    9865,0.85937500,    0.4715,   0.05300,   0.07900,   0.24000,   0.01100,    7.6347,0.01000000
    9866,0.81250000,    0.5369,   0.05199,   0.07300,   0.23403,   0.00699,    7.3054,0.01000000
    9867,0.81250000,    0.5367,   0.05900,   0.07926,   0.22105,   0.01200,    7.1455,0.01000000
    9868,0.79687500,    0.5425,   0.05001,   0.07601,   0.23002,   0.00800,    7.9389,0.01000000
    9869,0.82812500,    0.6546,   0.06000,   0.08300,   0.23200,   0.01100,    7.1444,0.01000000
    9870,0.85937500,    0.5005,   0.07100,   0.08200,   0.21400,   0.01100,    7.4884,0.01000000
    9871,0.89062500,    0.4226,   0.06300,   0.08300,   0.22507,   0.01100,    7.1732,0.01000000
    9872,0.78125000,    0.5651,   0.03900,   0.08300,   0.24400,   0.01100,    7.8273,0.01000000
    9873,0.90625000,    0.2888,   0.02400,   0.07900,   0.23700,   0.00800,    7.2711,0.01000000
    9874,0.85937500,    0.4946,   0.04800,   0.07956,   0.23200,   0.00700,    7.3490,0.01000000
    9875,0.90625000,    0.2528,   0.04097,   0.08500,   0.22800,   0.01003,    7.9230,0.01000000
    9876,0.92187500,    0.2596,   0.03700,   0.07900,   0.23109,   0.01100,    6.9461,0.01000000
    9877,0.78125000,    0.6438,   0.05100,   0.07900,   0.22500,   0.00900,    7.3088,0.01000000
    9878,0.89062500,    0.3876,   0.06300,   0.07300,   0.23400,   0.01200,    7.4714,0.01000000
    9879,0.81250000,    0.4801,   0.05400,   0.08300,   0.23102,   0.01200,    7.2777,0.01000000
    9880,0.81250000,    0.4507,   0.06700,   0.08400,   0.23200,   0.01100,    7.2058,0.01000000
    9881,0.84375000,    0.3814,   0.05400,   0.08400,   0.23711,   0.01100,    7.1925,0.01000000
    9882,0.85937500,    0.4135,   0.02500,   0.08800,   0.23400,   0.00800,    6.9418,0.01000000
    9883,0.82812500,    0.4389,   0.03400,   0.07300,   0.23700,   0.01200,    6.6488,0.01000000
    9884,0.89062500,    0.3559,   0.05300,   0.07700,   0.23659,   0.01200,    7.5234,0.01000000
    9885,0.87500000,    0.4590,   0.06200,   0.07700,   0.21900,   0.01200,    6.9904,0.01000000
    9886,0.81250000,    0.4328,   0.04808,   0.07700,   0.23900,   0.01100,    6.7808,0.01000000
    9887,0.85937500,    0.4110,   0.05103,   0.07763,   0.23369,   0.01102,    6.7643,0.01000000
    9888,0.78125000,    0.6032,   0.06000,   0.07855,   0.21700,   0.01200,    6.9812,0.01000000
    9889,0.82812500,    0.4002,   0.05102,   0.07100,   0.24022,   0.00839,    7.0023,0.01000000
    9890,0.79687500,    0.5153,   0.05200,   0.07801,   0.24346,   0.01000,    6.8052,0.01000000
    9891,0.89062500,    0.4287,   0.05300,   0.07500,   0.23000,   0.00900,    6.7189,0.01000000
    9892,0.87500000,    0.2852,   0.04500,   0.07857,   0.24400,   0.00600,    6.8760,0.01000000
    9893,0.84375000,    0.4440,   0.05200,   0.07900,   0.23200,   0.01000,    7.5411,0.01000000
    9894,0.89062500,    0.2800,   0.05400,   0.07600,   0.22701,   0.01200,    6.4737,0.01000000
    9895,0.85937500,    0.3046,   0.06600,   0.07800,   0.22800,   0.01200,    6.8267,0.01000000
    9896,0.82812500,    0.5171,   0.05300,   0.07500,   0.23000,   0.01200,    7.6424,0.01000000
    9897,0.89062500,    0.5279,   0.05100,   0.08000,   0.23612,   0.01100,    7.0225,0.01000000
    9898,0.76562500,    0.7024,   0.05000,   0.07400,   0.24500,   0.00500,    7.1523,0.01000000
    9899,0.89062500,    0.3021,   0.04889,   0.07600,   0.23100,   0.01100,    6.9940,0.01000000
    9900,0.85937500,    0.4622,   0.04804,   0.07478,   0.22270,   0.01152,    7.1635,0.01000000
    9901,0.73437500,    0.5961,   0.03205,   0.07367,   0.21799,   0.01202,    7.1093,0.01000000
    9902,0.78125000,    0.6717,   0.03298,   0.04605,   0.27402,   0.01300,    6.9297,0.01000000
    9903,0.84375000,    0.4825,   0.02702,   0.04747,   0.25652,   0.01101,    7.1677,0.01000000
    9904,0.84375000,    0.4428,   0.03702,   0.05853,   0.25924,   0.01301,    6.9469,0.01000000
    9905,0.89062500,    0.3257,   0.03600,   0.05504,   0.27979,   0.01298,    7.1023,0.01000000
    9906,0.79687500,    0.4288,   0.07400,   0.04800,   0.29400,   0.01200,    7.2040,0.01000000
    9907,0.85937500,    0.4218,   0.02104,   0.08200,   0.24566,   0.00803,    7.2344,0.01000000
    9908,0.85937500,    0.4270,   0.06100,   0.06406,   0.23657,   0.01152,    7.0515,0.01000000
    9909,0.90625000,    0.3899,   0.03900,   0.07300,   0.24000,   0.01100,    6.8154,0.01000000
    9910,0.82812500,    0.4492,   0.02900,   0.08200,   0.24263,   0.01200,    7.0309,0.01000000
    9911,0.87500000,    0.3298,   0.05500,   0.07200,   0.22600,   0.01200,    7.0197,0.01000000
    9912,0.82812500,    0.4816,   0.06501,   0.08100,   0.22100,   0.01100,    6.7661,0.01000000
    9913,0.90625000,    0.3386,   0.06100,   0.08606,   0.23900,   0.01200,    7.5101,0.01000000
    9914,0.76562500,    0.6691,   0.03800,   0.08500,   0.22300,   0.01100,    6.9414,0.01000000
    9915,0.85937500,    0.4416,   0.02302,   0.08000,   0.24886,   0.00801,    6.5831,0.01000000
    9916,0.81250000,    0.4226,   0.05825,   0.06493,   0.22499,   0.01101,    6.9349,0.01000000
    9917,0.82812500,    0.4805,   0.02700,   0.07804,   0.23902,   0.01000,    7.5232,0.01000000
    9918,0.82812500,    0.4860,   0.02400,   0.07956,   0.24154,   0.00800,    6.8950,0.01000000
    9919,0.95312500,    0.3134,   0.02200,   0.07800,   0.23800,   0.00800,    6.5618,0.01000000
    9920,0.82812500,    0.5297,   0.05756,   0.05800,   0.23600,   0.01101,    7.3788,0.01000000
    9921,0.85937500,    0.5566,   0.05300,   0.07500,   0.22700,   0.01200,    7.4277,0.01000000
    9922,0.76562500,    0.6237,   0.05200,   0.07600,   0.23000,   0.01100,    7.3821,0.01000000
    9923,0.84375000,    0.4160,   0.04700,   0.07700,   0.23912,   0.00600,    7.2233,0.01000000
    9924,0.81250000,    0.5955,   0.05000,   0.07500,   0.23000,   0.01100,    7.0872,0.01000000
    9925,0.87500000,    0.4361,   0.04902,   0.07500,   0.23600,   0.00500,    6.8805,0.01000000
    9926,0.84375000,    0.4726,   0.05300,   0.07856,   0.23561,   0.01200,    7.3411,0.01000000
    9927,0.87500000,    0.3515,   0.05300,   0.07800,   0.23700,   0.00700,    6.7052,0.01000000
    9928,0.81250000,    0.5169,   0.05004,   0.07400,   0.23907,   0.00500,    7.8801,0.01000000
    9929,0.87500000,    0.4183,   0.06500,   0.08100,   0.22900,   0.01200,    7.1628,0.01000000
    9930,0.87500000,    0.3705,   0.05200,   0.07500,   0.23000,   0.01000,    7.3354,0.01000000
    9931,0.84375000,    0.5101,   0.04203,   0.08300,   0.23877,   0.00798,    6.8470,0.01000000
    9932,0.85937500,    0.3320,   0.06400,   0.08224,   0.23856,   0.01100,    7.4758,0.01000000
    9933,0.89062500,    0.3778,   0.05001,   0.08100,   0.23900,   0.00701,    6.7163,0.01000000
    9934,0.90625000,    0.2040,   0.04900,   0.08100,   0.23200,   0.01100,    6.5883,0.01000000
    9935,0.82812500,    0.4811,   0.06100,   0.08100,   0.24100,   0.01200,    7.3041,0.01000000
    9936,0.90625000,    0.3476,   0.05000,   0.07800,   0.23184,   0.01000,    6.9318,0.01000000
    9937,0.84375000,    0.3880,   0.04700,   0.07900,   0.25000,   0.00700,    7.1901,0.01000000
    9938,0.87500000,    0.3738,   0.03200,   0.08500,   0.22300,   0.01100,    7.0222,0.01000000
    9939,0.81250000,    0.6294,   0.03199,   0.04759,   0.25247,   0.01200,    7.0969,0.01000000
    9940,0.84375000,    0.3831,   0.02500,   0.05948,   0.27700,   0.01200,    6.7329,0.01000000
    9941,0.87500000,    0.3707,   0.02700,   0.06400,   0.25910,   0.01100,    7.0173,0.01000000
    9942,0.82812500,    0.3960,   0.03000,   0.05900,   0.24900,   0.01100,    7.4001,0.01000000
    9943,0.79687500,    0.6470,   0.02700,   0.06000,   0.27800,   0.01100,    6.6470,0.01000000
    9944,0.89062500,    0.3503,   0.02800,   0.05800,   0.26608,   0.01200,    6.8959,0.01000000
    9945,0.93750000,    0.2674,   0.03900,   0.06400,   0.27200,   0.01300,    6.4899,0.01000000
    9946,0.87500000,    0.3916,   0.03400,   0.04400,   0.25600,   0.01100,    6.9065,0.01000000
    9947,0.84375000,    0.5024,   0.03500,   0.06657,   0.28500,   0.01200,    7.6462,0.01000000
    9948,0.85937500,    0.3898,   0.03500,   0.04400,   0.28800,   0.01300,    6.7004,0.01000000
    9949,0.92187500,    0.3075,   0.07000,   0.04300,   0.29355,   0.01200,    7.1098,0.01000000
    9950,0.85937500,    0.3549,   0.05300,   0.08200,   0.22700,   0.00700,    7.0572,0.01000000
    9951,0.90625000,    0.3677,   0.02400,   0.07900,   0.23200,   0.00800,    6.9999,0.01000000
    9952,0.82812500,    0.5440,   0.03400,   0.07757,   0.22300,   0.01100,    6.8879,0.01000000
    9953,0.89062500,    0.3688,   0.04900,   0.07900,   0.23200,   0.01100,    6.9212,0.01000000
    9954,0.81250000,    0.6356,   0.03703,   0.07500,   0.24316,   0.01101,    7.1502,0.01000000
    9955,0.87500000,    0.3506,   0.05154,   0.07807,   0.23517,   0.01001,    7.2458,0.01000000
    9956,0.85937500,    0.4022,   0.05300,   0.07900,   0.22500,   0.01200,    7.1465,0.01000000
    9957,0.81250000,    0.4887,   0.05200,   0.07900,   0.23582,   0.01200,    7.6484,0.01000000
    9958,0.89062500,    0.3673,   0.05200,   0.07900,   0.23000,   0.01100,    7.0617,0.01000000
    9959,0.81250000,    0.6092,   0.04967,   0.07800,   0.23800,   0.01100,    7.1812,0.01000000
    9960,0.85937500,    0.5391,   0.06700,   0.07938,   0.22803,   0.01145,    7.0248,0.01000000
    9961,0.84375000,    0.3697,   0.05500,   0.07500,   0.22700,   0.01100,    7.2929,0.01000000
    9962,0.79687500,    0.5747,   0.04900,   0.08400,   0.22763,   0.00600,    7.4351,0.01000000
    9963,0.93750000,    0.3095,   0.05300,   0.08200,   0.24300,   0.01200,    7.3406,0.01000000
    9964,0.79687500,    0.5085,   0.03200,   0.07400,   0.24100,   0.01100,    7.2516,0.01000000
    9965,0.82812500,    0.4568,   0.04700,   0.07664,   0.23300,   0.01000,    6.5724,0.01000000
    9966,0.82812500,    0.4797,   0.06700,   0.08200,   0.22900,   0.01100,    7.3966,0.01000000
    9967,0.90625000,    0.3071,   0.05000,   0.08000,   0.23070,   0.01000,    6.5201,0.01000000
    9968,0.92187500,    0.2576,   0.03200,   0.07300,   0.21600,   0.01200,    7.0613,0.01000000
    9969,0.78125000,    0.5535,   0.02900,   0.04800,   0.24800,   0.01100,    7.4475,0.01000000
    9970,0.81250000,    0.5662,   0.02500,   0.05600,   0.24160,   0.01100,    7.4812,0.01000000
    9971,0.85937500,    0.4271,   0.06400,   0.05600,   0.28100,   0.01200,    7.2263,0.01000000
    9972,0.82812500,    0.5130,   0.03000,   0.07999,   0.24000,   0.01200,    7.2472,0.01000000
    9973,0.81250000,    0.5390,   0.02700,   0.07815,   0.23300,   0.01000,    6.9163,0.01000000
    9974,0.85937500,    0.3829,   0.04900,   0.07800,   0.22000,   0.00600,    6.8447,0.01000000
    9975,0.89062500,    0.3999,   0.02200,   0.07901,   0.23558,   0.00800,    7.2216,0.01000000
    9976,0.87500000,    0.4766,   0.02200,   0.06900,   0.23800,   0.00800,    7.1392,0.01000000
    9977,0.76562500,    0.8398,   0.02900,   0.08000,   0.23200,   0.01100,    7.3520,0.01000000
    9978,0.76562500,    0.5653,   0.02400,   0.07700,   0.24101,   0.00800,    7.3601,0.01000000
    9979,0.81250000,    0.5697,   0.02300,   0.08100,   0.24300,   0.00900,    7.4287,0.01000000
    9980,0.92187500,    0.2587,   0.04800,   0.07300,   0.23400,   0.01200,    6.8213,0.01000000
    9981,0.93750000,    0.2681,   0.05200,   0.06900,   0.24252,   0.01200,    7.5079,0.01000000
    9982,0.92187500,    0.3195,   0.02200,   0.07800,   0.24600,   0.00800,    7.3343,0.01000000
    9983,0.89062500,    0.3040,   0.05100,   0.06100,   0.23200,   0.01200,    7.4176,0.01000000
    9984,0.87500000,    0.2859,   0.04000,   0.07900,   0.23600,   0.01100,    7.5819,0.01000000
    9985,0.85937500,    0.3310,   0.02800,   0.07800,   0.23400,   0.01000,    6.8445,0.01000000
    9986,0.82812500,    0.5786,   0.06000,   0.07600,   0.21900,   0.01200,    6.8920,0.01000000
